sheet_row,team,city,metro_area,country,level
9073,Juventude Samas,São Mateus do Maranhão,São Mateus do Maranhão,Brazil,
9075,Luso Brasileiro Maranhense,,,Brazil,
9076,SE Santa Inês,,,Brazil,
9078,Tocantins EC,,,Brazil,
9079,Tupan Maranhense,,,Brazil,
9082,AA Araguaia,,,Brazil,
9083,Ação,Cuiaba,Cuiaba,Brazil,
9084,Americano-MT,,,Brazil,
9088,Cacerense EC,,,Brazil,
9091,Luverdense EC,Lucas do Rio Verde,Lucas do Rio Verde,Brazil,
9092,Nova Mutum EC,,,Brazil,
9093,Operário Ltda,,,Brazil,
9094,SER Juventude,,,Brazil,
9096,Sorriso EC,,,Brazil,
9097,Vila Aurora,Rondonopolis,Rondonopolis,Brazil,
9099,CENE,Campo Grande,Campo Grande,Brazil,
9102,Douradense,,,Brazil,
9103,EC Águia Negra,,,Brazil,
9108,SE Nova Andradina,,,Brazil,
9109,SERC,,,Brazil,
9110,Sete de Dourados,,,Brazil,
9112,Ubiratan EC,,,Brazil,
9113,Araxá EC,,,Brazil,
9116,Democrata de Sete Lagoas,,,Brazil,
9117,EC Democrata,Governador Valadares,Governador Valadares,Brazil,
9118,EC Mamoré,,,Brazil,
9121,Fabril EC,,,Brazil,
9122,Guarani Divinópolis,Divinópolis,Divinópolis,Brazil,
9123,Guarani-MG,,,Brazil,
9125,Ituiutaba,Ituiutaba,Ituiutaba,Brazil,
9127,Nacional-MG,,,Brazil,
9135,UR Trabalhadores,Patos de Minas,Patos de Minas,Brazil,
9138,Ananindeua,,,Brazil,
9142,Independente Tucuruí,,,Brazil,
9145,Santa Rosa EC,,,Brazil,
9149,Tiradentes-PA,,,Brazil,
9152,América de Esperança,,,Brazil,
9153,América Paraibano,,,Brazil,
9154,Atlético Cajazeirense,,,Brazil,
9155,Brasil Foot Club João Pessoa,João Pessoa,João Pessoa,Brazil,
9156,CA Parahybano,,,Brazil,
9157,Clube Ástrea,,,Brazil,
9158,Colégio Pio X,,,Brazil,
9159,EC Cabo Branco,,,Brazil,
9160,Felipéia EC,,,Brazil,
9161,Guarabira EC,,,Brazil,
9162,Nacional de Patos,Patos,Patos,Brazil,
9163,Palmeiras SC Paraibano,,,Brazil,
9164,Parahyba FC,,,Brazil,
9165,Parahyba Sport,,,Brazil,
9167,Red Cross FC,,,Brazil,
9168,Santa Cruz REC,,,Brazil,
9170,Serrano-PB,,,Brazil,
9171,AA Batel,,,Brazil,
9172,AA Iguaçu,União da Vitória,União da Vitória,Brazil,
9173,ADAP,,,Brazil,
9175,América Paraná,,,Brazil,
9176,Arapongas EC,,,Brazil,
9180,EC Comercial,,,Brazil,
9181,Engenheiro Beltrão,Engenheiro Beltrão,Engenheiro Beltrão,Brazil,
9183,Internacional de Curitiba,,,Brazil,
9185,J. Malucelli,Curitiba,Curitiba,Brazil,
9186,Malutrom,Curitiba,Curitiba,Brazil,
9187,Nacional de Rolândia,,,Brazil,
9188,Nacional Paranaense,Rolândia,Rolândia,Brazil,
9191,Ponta Grossa EC,,,Brazil,
9193,PSTC Procopense,,,Brazil,
9194,Rio Branco do Paraná,Paranaguá,Paranaguá,Brazil,
9197,SE Matsubara,,,Brazil,
9198,Serrano Centro-Sul,Prudentopolis,Prudentopolis,Brazil,
9200,Toledo EC,,,Brazil,
9202,7 de Setembro Garanhuns,Garanhuns,Garanhuns,Brazil,
9203,AD Cabense,Recife,Recife,Brazil,
9205,América de Pernambuco,Recife,Recife,Brazil,
9206,Atlético Pernambucano,,,Brazil,
9208,CA Porto Caruaru,Caruaru,Caruaru,Brazil,
9209,Central Caruaru,Caruaru,Caruaru,Brazil,
9214,Flamengo de Recife,,,Brazil,
9216,Manchete FC,,,Brazil,
9217,Paulistano-PR,,,Brazil,
9219,Porto de Caruaru,Caruaru,Caruaru,Brazil,
9222,Serrano FC Serra Talhada,Serra Talhada,Serra Talhada,Brazil,
9223,Serrano-PE,,,Brazil,
9228,Vitória das Tabocas,Vitória de Santo Antão,Vitória de Santo Antão,Brazil,
9229,Ypiranga FC Santa Cruz,Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,Brazil,
9230,Ypiranga-PE,,,Brazil,
9231,4 de Julho EC,Piripiri,Piripiri,Brazil,
9232,AA Cori-Sabbá,,,Brazil,
9234,Botafogo Piauiense,,,Brazil,
9236,Picos,Picos,Picos,Brazil,
9237,AA Barbará,,,Brazil,
9238,AA Cabofriense,,,Brazil,
9242,Audax Rio,,,Brazil,
9243,Barra de Teresópolis,,,Brazil,
9244,Barra do Piraí XI,,,Brazil,
9248,Bayer EC,,,Brazil,
9253,Cabofriense,Cabo Frio,Cabo Frio,Brazil,
9254,Campos XI,,,Brazil,
9255,Central Barra do Piraí,,,Brazil,
9256,CFZ do Rio,,,Brazil,
9258,CR Icaraí,,,Brazil,
9260,EC Sapucaia,,,Brazil,
9261,Fluminense de Niterói,,,Brazil,
9264,GR Gragoatá,,,Brazil,
9265,Itaperuna EC,,,Brazil,
9267,Madureira EC,Rio de Janeiro,Rio de Janeiro,Brazil,
9269,Nictheroyense FC,,,Brazil,
9273,Pérolas Negras,Resende,Resende,Brazil,
9274,Petrópolis XI,,,Brazil,
9275,Petropolitano FC,,,Brazil,
9277,Royal SC Barra do Piraí,,,Brazil,
9283,Ypiranga Niterói,,,Brazil,
9285,ACEC Baraúnas,Mossoró,Mossoró,Brazil,
9286,ASSU,Assu,Assu,Brazil,
9288,Centro Esportivo Potiguar,,,Brazil,
9290,Pauferrense,,,Brazil,
9291,Santa Cruz Potiguar,,Santa Cruz (RGN),Brazil,
9292,São Gonçalo-RN,,,Brazil,
9293,Americano Porto Alegre,,,Brazil,
9300,Clube Esportivo,,,Brazil,
9301,Cruzeiro-RS,,,Brazil,
9302,EC Avenida,,,Brazil,
9303,EC Passo Fundo,,,Brazil,
9304,EC Pelotas,Pelotas,Pelotas,Brazil,
9306,EC São Luiz,,,Brazil,
9308,Esportivo,Caxias do Sul,Caxias do Sul,Brazil,
9311,GA Farroupilha,,,Brazil,
9312,GE Bagé,,,Brazil,
9313,GE Glória,,,Brazil,
9314,GE Renner,,,Brazil,
9315,Grêmio Santanense,,,Brazil,
9316,Inter Santa Maria,Santa Maria,Santa Maria,Brazil,
9320,Sapucaiense,Sapucaia do Sul,Sapucaia do Sul,Brazil,
9321,SE São Broja,,,Brazil,
9324,Ulbra,Canoas,Canoas,Brazil,
9325,Universidade,Canoas,Canoas,Brazil,
9326,Veranópolis,Veranópolis,Veranópolis,Brazil,
9327,Barcelona de Rondônia,,,Brazil,
9328,Botafogo FC-RO,,,Brazil,
9330,CR Flamengo-RO,,,Brazil,
9331,CRE Jaruense,,,Brazil,
9332,EC Espigão,,,Brazil,
9334,Guajará EC,,,Brazil,
9338,Rondoniense SC,,,Brazil,
9339,São Domingos EC,,,Brazil,
9340,SC Genus de Porto Velho,,,Brazil,
9341,SE Ariquemes,,,Brazil,
9343,União Cacoalense,,,Brazil,
9346,Ypiranga EC,,,Brazil,
9350,Baré EC,Boa Vista,Boa Vista,Brazil,
9351,Flamengo-RR,,,Brazil,
9352,Náutico-RR,Boa Vista,Boa Vista,Brazil,
9353,Rio Branco-RR,,,Brazil,
9354,Rio Negro-RR,,,Brazil,
9356,São Francisco-RR,,,Brazil,
9357,América Joinville-SC,,,Brazil,
9359,Atlético de Ibirama,,,Brazil,
9360,Atletico Ibirama,Ibirama,Ibirama,Brazil,
9362,CA Lages,,,Brazil,
9364,Caçadorense,,,Brazil,
9367,Caxias FC Joinville,,,Brazil,
9368,CFZ Imbituba,Imbituba,Imbituba,Brazil,
9369,CIP Futebol Clube,,,Brazil,
9370,Comerciário EC,,,Brazil,
9372,Dom Pedro II,Conselheiro Lafaiete,Conselheiro Lafaiete,Brazil,
9376,Guarani de Palhoça,Florianopolis,Florianopolis,Brazil,
9377,Joaçaba EC,,,Brazil,
9378,Juventus de Seara,,,Brazil,
9382,Operário de Mafra,,,Brazil,
9384,Ypiranga São Francisco do Sul,,,Brazil,
9385,AA das Palmeiras,,,Brazil,
9387,Americana,Americana,Americana,Brazil,
9389,Botafogo SP,Ribeirão Preto,Ribeirão Preto,Brazil,
9390,Bragantino,Sao Paulo,Sao Paulo,Brazil,
9392,Catanduvense,,,Brazil,
9393,Clube Atlético Albion,,,Brazil,
9394,Corinthians de Presidente Prudente,,,Brazil,
9396,Etti Jundiaí,Sao Paulo,Sao Paulo,Brazil,
9399,Matonense,,,Brazil,
9406,Osasco Audax,,,Brazil,
9410,Portuguesa Santista,Santos,Santos,Brazil,
9411,Red Bull Brasil,,,Brazil,
9412,Rio Branco de Americana,Campinas,Campinas,Brazil,
9414,São José/SP,,,Brazil,
9416,Sãocarlense,,,Brazil,
9418,SE Matonense,Matão,Matão,Brazil,
9421,União Barbarense,Campinas,Campinas,Brazil,
9424,AD Freipaulistano,,,Brazil,
9426,CS Maruinense,,,Brazil,
9427,Estanciano EC,,,Brazil,
9430,Ipiranga Maruim,,,Brazil,
9432,Palestra Sergipe,,,Brazil,
9435,SE River Plate,Carmopolis,Carmopolis,Brazil,
9436,Vasco EC,,,Brazil,
9437,AA Alvorada,,,Brazil,
9439,Colinas EC,,,Brazil,
9440,Gurupi EC,,,Brazil,
9442,Kaburé EC,,,Brazil,
9443,Paraíso EC,,,Brazil,
9444,SD Sparta,,,Brazil,
9445,Tocantins de Miracema,,,Brazil,
9446,Tocantins de Palmas,Palmas,Palmas,Brazil,
9451,Icasa EC,,,Brazil,
9452,Audax Italiano,Santiago,Santiago,Chile,1
9455,Colo Colo,Santiago,Santiago,Chile,1
9464,Unión La Calera,La Calera,Valparaíso,Chile,1
9469,CSD Rangers,Talca,Talca,Chile,
9470,Curicó Unido,Curicó,Curicó,Chile,
9478,Santiago Wanderers,Viña del Mar,Valparaíso,Chile,
9481,Águilas Doradas,Rionegro,Medellin,Colombia,1
9507,Itagüí Ditaires,Itagüí,Medellin,Colombia,
9509,Patriotas FC,Tunja,Tunja,Colombia,
9511,Santa Fe,Bogota,Bogota,Colombia,
9512,Tuluá,Tulua,Tulua,Colombia,
9515,Delfin SC,Manta,Manta,Ecuador,1
9520,LDU Quito,Quito,Quito,Ecuador,1
9521,Leones del Norte,Atuntaqui,,Ecuador,1
9523,Macará,Ambato,Ambato,Ecuador,1
9525,Mushuc Runa,Ambato,Ambato,Ecuador,1
9527,SD Aucas,Quito,Quito,Ecuador,1
9532,Cumbayá FC,Quito,Quito,Ecuador,
9538,Fuerza Amarilla SC,Machala,Machala,Ecuador,
9539,Gualaceo SC,Azogues,Azogues,Ecuador,
9540,LDU Loja,Loja,Loja,Ecuador,
9541,Olmedo,Riobamba,Riobamba,Ecuador,
9542,Valdez SC,Milagro,Milagro,Ecuador,
9560,Cerro Porteño Presidente Franco,Asuncion,Asuncion,Paraguay,
9563,Club River Plate,Asuncion,Asuncion,Paraguay,
9566,General Caballero JLM,Doctor JLM,Doctor JLM,Paraguay,
9580,CD Moquegua,Moquegua,Moquegua,Peru,1
9582,Comerciantes Unidos,Cutervo,Cutervo,Peru,1
9586,Juan Pablo II,Chongoyape,Chiclayo,Peru,1
9591,Universitario,Lima,Lima,Peru,1
9592,UTC Cajamarca,Cajamarca,Cajamarca,Peru,1
9593,AD Cantolao,Lima,Lima,Peru,
9600,Centro Deportivo Municipal,Lima,Lima,Peru,
9602,Cobresol FBC,Moquegua,Moquegua,Peru,
9608,Deportivo Binacional,Lima,Lima,Peru,
9609,Deportivo USMP,Lima,Lima,Peru,
9611,EMD Binacional,Juliaca,Juliaca,Peru,
9613,Inti Gas Deportes,Ayacucho,Ayacucho,Peru,
9624,Universidad San Martín,Lima,Lima,Peru,
9625,Universidad Técnica,Cajamarca,Cajamarca,Peru,
9639,Montevideo City Torque,Montevideo,Montevideo,Uruguay,1
9643,Fénix,Montevideo,Montevideo,Uruguay,
9650,Sud América,Montevideo,Montevideo,Uruguay,
9652,La Luz FC,Montevideo,Montevideo,Uruguay,
9654,CA Atenas,Maldonado,Maldonado,Uruguay,
9656,Porongos,Trinidad (URU),Trinidad (URU),Uruguay,
9659,Villa Española,Montevideo,Montevideo,Uruguay,
9674,Universidad Central,Caracas,Caracas,Venezuela,1
9689,Hermanos Colmenarez,Sabaneta,Sabaneta,Venezuela,
9691,Mineros de Guayana,Ciudad Guayana,Ciudad Guayana,Venezuela,
9692,Minervén,Ciudad Guayana,Ciudad Guayana,Venezuela,
9693,Pepeganga,San Cristobal,San Cristobal,Venezuela,
9694,Real Esppor Club,Caracas,Caracas,Venezuela,
9696,Sport Marítimo,Caracas,Caracas,Venezuela,
9697,UA Maracaibo,Maracaibo,Maracaibo,Venezuela,
9698,ULA Mérida,Merida,Merida,Venezuela,
9699,Unión Dep. Canarias,Caracas,Caracas,Venezuela,
9703,Algeria,,,Algeria,0
9704,Angola,,,Angola,0
9705,Benin,,,Benin,0
9706,Botswana,,,Botswana,0
9707,Burkina Faso,,,Burkina Faso,0
9708,Burundi,,,Burundi,0
9709,Cameroon,,,Cameroon,0
9710,Cape Verde,,,Cape Verde,0
9711,Central African Republic,,,Central African Republic,0
9712,Chad,,,Chad,0
9713,Chagos Islands,,,Chagos Islands,0
9714,Comoros,,,Comoros,0
9715,Congo,,,Congo,0
9716,Congo DR,,,Congo DR,0
9717,Côte d'Ivoire,,,Côte d'Ivoire,0
9718,Djibouti,,,Djibouti,0
9719,Egypt,,,Egypt,0
9720,Equatorial Guinea,,,Equatorial Guinea,0
9721,Eritrea,,,Eritrea,0
9722,Eswatini,,,Eswatini,0
9723,Ethiopia,,,Ethiopia,0
9724,Gabon,,,Gabon,0
9725,Gambia,,,Gambia,0
9726,Ghana,,,Ghana,0
9727,Guinea,,,Guinea,0
9728,Guinea-Bissau,,,Guinea-Bissau,0
9729,Kenya,,,Kenya,0
9730,Lesotho,,,Lesotho,0
9731,Liberia,,,Liberia,0
9732,Libya,,,Libya,0
9733,Madagascar,,,Madagascar,0
9734,Malawi,,,Malawi,0
9735,Mali,,,Mali,0
9736,Mauritania,,,Mauritania,0
9737,Mauritius,,,Mauritius,0
9738,Mayotte,,,Mayotte,0
9739,Morocco,,,Morocco,0
9740,Mozambique,,,Mozambique,0
9741,Namibia,,,Namibia,0
9742,Niger,,,Niger,0
9743,Nigeria,,,Nigeria,0
9744,Réunion,,,Réunion,0
9745,Rwanda,,,Rwanda,0
9746,São Tomé and Príncipe,,,São Tomé and Príncipe,0
9747,Senegal,,,Senegal,0
9748,Seychelles,,,Seychelles,0
9749,Sierra Leone,,,Sierra Leone,0
9750,Somalia,,,Somalia,0
9751,Somaliland,,,Somaliland,0
9752,South Africa,,,South Africa,0
9753,South Sudan,,,South Sudan,0
9754,Sudan,,,Sudan,0
9755,Tanzania,,,Tanzania,0
9756,Togo,,,Togo,0
9757,Tunisia,,,Tunisia,0
9758,Uganda,,,Uganda,0
9759,Western Sahara,,,Western Sahara,0
9760,Zambia,,,Zambia,0
9761,Zanzibar,,,Zanzibar,0
9762,Zimbabwe,,,Zimbabwe,0
9763,Afghanistan,,,Afghanistan,0
9764,Australia,,,Australia,0
9766,Bangladesh,,,Bangladesh,0
9767,Bhutan,,,Bhutan,0
9768,Brunei,,,Brunei,0
9769,Cambodia,,,Cambodia,0
9770,China,,,China,0
9771,East Timor,,,East Timor,0
9772,Guam,,,Guam,0
9773,Hong Kong,,,Hong Kong,0
9774,India,,,India,0
9775,Indonesia,,,Indonesia,0
9777,Iraq,,,Iraq,0
9778,Japan,,,Japan,0
9779,Jordan,,,Jordan,0
9780,Kurdistan,,,Kurdistan,0
9782,Kyrgyzstan,,,Kyrgyzstan,0
9783,Laos,,,Laos,0
9784,Lebanon,,,Lebanon,0
9785,Macau,,,Macau,0
9786,Malaysia,,,Malaysia,0
9787,Maldives,,,Maldives,0
9788,Mongolia,,,Mongolia,0
9789,Myanmar,,,Myanmar,0
9790,Nepal,,,Nepal,0
9791,North Korea,,,North Korea,0
9793,Pakistan,,,Pakistan,0
9794,Palestine,,,Palestine,0
9795,Philippines,,,Philippines,0
9797,Saudi Arabia,,,Saudi Arabia,0
9799,South Korea,,,South Korea,0
9800,Sri Lanka,,,Sri Lanka,0
9801,Syria,,,Syria,0
9802,Taiwan,,,Taiwan,0
9803,Tajikistan,,,Tajikistan,0
9804,Thailand,,,Thailand,0
9805,Tibet,,,Tibet,0
9806,Turkmenistan,,,Turkmenistan,0
9807,United Arab Emirates,,,United Arab Emirates,0
9808,Uzbekistan,,,Uzbekistan,0
9809,Vietnam,,,Vietnam,0
9810,Yemen,,,Yemen,0
9811,Albania,,,Albania,0
9813,Armenia,,,Armenia,0
9814,Austria,,,Austria,0
9815,Azerbaijan,,,Azerbaijan,0
9816,Belarus,,,Belarus,0
9817,Belgium,,,Belgium,0
9818,Bosnia-Herzegovina,,,Bosnia-Herzegovina,0
9819,Bulgaria,,,Bulgaria,0
9820,Croatia,,,Croatia,0
9821,Cyprus,,,Cyprus,0
9822,Czech Republic,,,Czech Republic,0
9823,Denmark,,,Denmark,0
9824,England,,,England,0
9825,Estonia,,,Estonia,0
9826,Faroe Islands,,,Faroe Islands,0
9827,Finland,,,Finland,0
9828,France,,,France,0
9829,Georgia,,,Georgia,0
9830,Germany,,,Germany,0
9831,Gibraltar,,,Gibraltar,0
9832,Greece,,,Greece,0
9833,Hungary,,,Hungary,0
9834,Iceland,,,Iceland,0
9835,Ireland,,,Ireland,0
9836,Israel,,,Israel,0
9837,Italy,,,Italy,0
9838,Kazakhstan,,,Kazakhstan,0
9839,Kosovo,,,Kosovo,0
9840,Latvia,,,Latvia,0
9841,Liechtenstein,,,Liechtenstein,0
9842,Lithuania,,,Lithuania,0
9843,Luxembourg,,,Luxembourg,0
9844,Malta,,,Malta,0
9845,Moldova,,,Moldova,0
9847,Montenegro,,,Montenegro,0
9849,North Macedonia,,,North Macedonia,0
9850,Northern Cyprus,,,Northern Cyprus,0
9851,Northern Ireland,,,Northern Ireland,0
9852,Norway,,,Norway,0
9853,Poland,,,Poland,0
9855,Romania,,,Romania,0
9856,Russia,,,Russia,0
9857,San Marino,,,San Marino,0
9858,Scotland,,,Scotland,0
9859,Serbia,,,Serbia,0
9860,Slovakia,,,Slovakia,0
9861,Slovenia,,,Slovenia,0
9862,Spain,,,Spain,0
9863,Sweden,,,Sweden,0
9864,Switzerland,,,Switzerland,0
9865,Turkey,,,Turkey,0
9866,Ukraine,,,Ukraine,0
9867,Vatican City,,,Vatican City,0
9868,Wales,,,Wales,0
9869,Anguilla,,,Anguilla,0
9870,Antigua & Barbuda,,,Antigua & Barbuda,0
9871,Aruba,,,Aruba,0
9872,Bahamas,,,Bahamas,0
9873,Barbados,,,Barbados,0
9875,Bermuda,,,Bermuda,0
9876,Bonaire,,,Bonaire,0
9877,British Virgin Islands,,,British Virgin Islands,0
9878,Canada,,,Canada,0
9879,Cayman Islands,,,Cayman Islands,0
9880,Costa Rica,,,Costa Rica,0
9881,Cuba,,,Cuba,0
9882,Curaçao,,,Curaçao,0
9883,Dominica,,,Dominica,0
9884,Dominican Republic,,,Dominican Republic,0
9885,El Salvador,,,El Salvador,0
9886,French Guiana,,,French Guiana,0
9887,Greenland,,,Greenland,0
9888,Grenada,,,Grenada,0
9889,Guadeloupe,,,Guadeloupe,0
9890,Guatemala,,,Guatemala,0
9891,Guyana,,,Guyana,0
9892,Haiti,,,Haiti,0
9893,Honduras,,,Honduras,0
9894,Jamaica,,,Jamaica,0
9895,Martinique,,,Martinique,0
9897,Montserrat,,,Montserrat,0
9898,Nicaragua,,,Nicaragua,0
9900,Puerto Rico,,,Puerto Rico,0
9901,Saba,,,Bonaire,0
9902,Saint Barthélemy,,,Saint Barthélemy,0
9903,Saint Lucia,,,Saint Lucia,0
9904,Saint Martin,,,Saint Martin,0
9905,Saint Pierre and Miquelon,,,Saint Pierre and Miquelon,0
9906,Sint Eustatius,,,Bonaire,0
9907,Sint Maarten,,,Sint Maarten,0
9908,St. Kitts & Nevis,,,St. Kitts & Nevis,0
9909,St. Vincent & the Grenadines,,,St. Vincent & the Grenadines,0
9910,Suriname,,,Suriname,0
9911,Trinidad & Tobago,,,Trinidad & Tobago,0
9912,Turks & Caicos Islands,,,Turks & Caicos Islands,0
9913,United States,,,United States,0
9914,US Virgin Islands,,,US Virgin Islands,0
9915,American Samoa,,,American Samoa,0
9916,Christmas Island,,,Australia,0
9917,Cocos Islands,,,Australia,0
9918,Cook Islands,,,Cook Islands,0
9919,Federated States of Micronesia,,,Federated States of Micronesia,0
9920,Fiji,,,Fiji,0
9921,Kiribati,,,Kiribati,0
9922,Marshall Islands,,,Marshall Islands,0
9923,New Caledonia,,,New Caledonia,0
9924,New Zealand,,,New Zealand,0
9925,Niue,,,Niue,0
9926,Northern Mariana Islands,,,Northern Mariana Islands,0
9927,Palau,,,Palau,0
9928,Papua New Guinea,,,Papua New Guinea,0
9929,Samoa,,,Samoa,0
9930,Solomon Islands,,,Solomon Islands,0
9931,Tahiti,,,Tahiti,0
9932,Tonga,,,Tonga,0
9933,Tuvalu,,,Tuvalu,0
9934,Vanuatu,,,Vanuatu,0
9935,Wallis and Futuna,,,Wallis and Futuna,0
9936,Argentina,,,Argentina,0
9937,Bolivia,,,Bolivia,0
9938,Brazil,,,Brazil,0
9939,Chile,,,Chile,0
9940,Colombia,,,Colombia,0
9941,Ecuador,,,Ecuador,0
9942,Falkland Islands,,,Falkland Islands,0
9943,Paraguay,,,Paraguay,0
9944,Peru,,,Peru,0
9947,South Vietnam,,,South Vietnam,0
9948,South Yemen,,,South Yemen,0
9949,East Germany,,,East Germany,0
9950,Saar,,,Saar,0
9951,Nauru,,,Nauru,0
9952,Swaziland,,,Swaziland,0
9953,Czechoslovakia,,,Czechoslovakia,0
9954,Macedonia,,,Macedonia,0
9955,Soviet Union,,,Soviet Union,0
9956,Yugoslavia,,,Yugoslavia,0
9957,Netherlands Antilles,,,Netherlands Antilles,0
